_id,BETRIEBSTAG,FAHRT_BEZEICHNER,BETREIBER_ID,BETREIBER_ABK,BETREIBER_NAME,PRODUKT_ID,LINIEN_ID,LINIEN_TEXT,UMLAUF_ID,VERKEHRSMITTEL_TEXT,ZUSATZFAHRT_TF,FAELLT_AUS_TF,BPUIC,HALTESTELLEN_NAME,ANKUNFTSZEIT,AN_PROGNOSE,AN_PROGNOSE_STATUS,ABFAHRTSZEIT,AB_PROGNOSE,AB_PROGNOSE_STATUS,DURCHFAHRT_TF
"70434,14.04.2025,85:138:10065-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 12:21,14.04.2025 12:21:39,REAL,14.04.2025 12:21,14.04.2025 12:21:44,REAL,false"
"70435,14.04.2025,85:138:10065-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 12:21,14.04.2025 12:22:10,REAL,14.04.2025 12:21,14.04.2025 12:22:22,REAL,false"
"70494,14.04.2025,85:138:10068-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 12:34,14.04.2025 12:35:13,REAL,14.04.2025 12:34,14.04.2025 12:35:18,REAL,false"
"70495,14.04.2025,85:138:10068-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 12:35,14.04.2025 12:35:48,REAL,14.04.2025 12:35,14.04.2025 12:35:54,REAL,false"
"70496,14.04.2025,85:138:10068-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 12:36,14.04.2025 12:36:19,REAL,14.04.2025 12:36,14.04.2025 12:36:24,REAL,false"
"70497,14.04.2025,85:138:10068-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 12:41,14.04.2025 12:38:20,PROGNOSE,,,,false"
"70498,14.04.2025,85:138:10069-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 12:48,14.04.2025 12:48:44,REAL,false"
"70499,14.04.2025,85:138:10069-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 12:50,14.04.2025 12:50:09,REAL,14.04.2025 12:50,14.04.2025 12:50:42,REAL,false"
"70500,14.04.2025,85:138:10069-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 12:51,14.04.2025 12:51:11,REAL,14.04.2025 12:51,14.04.2025 12:51:13,PROGNOSE,false"
"70501,14.04.2025,85:138:10069-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 12:51,14.04.2025 12:51:54,REAL,14.04.2025 12:51,14.04.2025 12:52:23,REAL,false"
"70560,14.04.2025,85:138:10072-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 13:04,14.04.2025 13:07:13,REAL,14.04.2025 13:04,14.04.2025 13:07:37,REAL,false"
"70561,14.04.2025,85:138:10072-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 13:05,14.04.2025 13:08:11,REAL,14.04.2025 13:05,14.04.2025 13:08:16,REAL,false"
"70562,14.04.2025,85:138:10072-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 13:06,14.04.2025 13:08:40,REAL,14.04.2025 13:06,14.04.2025 13:09:02,REAL,false"
"70563,14.04.2025,85:138:10072-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 13:11,14.04.2025 13:11:05,PROGNOSE,,,,false"
"70565,14.04.2025,85:138:10073-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 13:20,14.04.2025 13:20:04,REAL,14.04.2025 13:20,14.04.2025 13:20:22,REAL,false"
"70566,14.04.2025,85:138:10073-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 13:21,14.04.2025 13:20:49,REAL,14.04.2025 13:21,14.04.2025 13:20:53,REAL,false"
"70567,14.04.2025,85:138:10073-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 13:21,14.04.2025 13:21:30,PROGNOSE,14.04.2025 13:21,14.04.2025 13:21:57,REAL,false"
"70626,14.04.2025,85:138:10076-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 13:34,14.04.2025 13:37:32,REAL,14.04.2025 13:34,14.04.2025 13:37:38,REAL,false"
"70627,14.04.2025,85:138:10076-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 13:35,14.04.2025 13:38:07,REAL,14.04.2025 13:35,14.04.2025 13:38:13,REAL,false"
"70628,14.04.2025,85:138:10076-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 13:36,14.04.2025 13:38:40,REAL,14.04.2025 13:36,14.04.2025 13:39:17,REAL,false"
"70629,14.04.2025,85:138:10076-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 13:41,14.04.2025 13:41:21,PROGNOSE,,,,false"
"70631,14.04.2025,85:138:10077-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 13:50,14.04.2025 13:49:50,REAL,14.04.2025 13:50,14.04.2025 13:50:30,REAL,false"
"70632,14.04.2025,85:138:10077-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 13:51,14.04.2025 13:50:59,REAL,14.04.2025 13:51,14.04.2025 13:51:22,REAL,false"
"70633,14.04.2025,85:138:10077-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 13:51,14.04.2025 13:51:55,REAL,14.04.2025 13:51,14.04.2025 13:52:26,REAL,false"
"70692,14.04.2025,85:138:10080-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 14:04,14.04.2025 14:07:14,REAL,14.04.2025 14:04,14.04.2025 14:07:38,REAL,false"
"70693,14.04.2025,85:138:10080-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 14:05,14.04.2025 14:08:13,REAL,14.04.2025 14:05,14.04.2025 14:08:18,REAL,false"
"70694,14.04.2025,85:138:10080-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 14:06,14.04.2025 14:08:46,REAL,14.04.2025 14:06,14.04.2025 14:08:52,REAL,false"
"70695,14.04.2025,85:138:10080-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 14:11,14.04.2025 14:11:04,PROGNOSE,,,,false"
"70697,14.04.2025,85:138:10081-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 14:20,14.04.2025 14:20:35,REAL,14.04.2025 14:20,14.04.2025 14:20:41,REAL,false"
"70698,14.04.2025,85:138:10081-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 14:21,14.04.2025 14:21:31,REAL,14.04.2025 14:21,14.04.2025 14:21:33,PROGNOSE,false"
"70699,14.04.2025,85:138:10081-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 14:21,14.04.2025 14:22:10,REAL,14.04.2025 14:21,14.04.2025 14:22:37,REAL,false"
"70758,14.04.2025,85:138:10084-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 14:34,14.04.2025 14:39:44,REAL,14.04.2025 14:34,14.04.2025 14:39:50,REAL,false"
"70759,14.04.2025,85:138:10084-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 14:35,14.04.2025 14:40:16,REAL,14.04.2025 14:35,14.04.2025 14:40:19,REAL,false"
"70760,14.04.2025,85:138:10084-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 14:36,14.04.2025 14:40:45,REAL,14.04.2025 14:36,14.04.2025 14:41:11,REAL,false"
"70761,14.04.2025,85:138:10084-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 14:41,14.04.2025 14:42:16,REAL,,,,false"
"70762,14.04.2025,85:138:10085-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 14:48,14.04.2025 14:49:12,REAL,false"
"70763,14.04.2025,85:138:10085-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 14:50,14.04.2025 14:50:35,REAL,14.04.2025 14:50,14.04.2025 14:50:46,REAL,false"
"70764,14.04.2025,85:138:10085-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 14:51,14.04.2025 14:51:12,REAL,14.04.2025 14:51,14.04.2025 14:51:16,REAL,false"
"70765,14.04.2025,85:138:10085-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 14:51,14.04.2025 14:51:48,REAL,14.04.2025 14:51,14.04.2025 14:52:12,REAL,false"
"70824,14.04.2025,85:138:10088-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:04,14.04.2025 15:07:54,REAL,14.04.2025 15:04,14.04.2025 15:08:25,REAL,false"
"70825,14.04.2025,85:138:10088-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 15:05,14.04.2025 15:08:55,REAL,14.04.2025 15:05,14.04.2025 15:08:59,REAL,false"
"70826,14.04.2025,85:138:10088-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 15:06,14.04.2025 15:09:25,REAL,14.04.2025 15:06,14.04.2025 15:09:29,REAL,false"
"70827,14.04.2025,85:138:10088-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 15:11,14.04.2025 15:11:13,PROGNOSE,,,,false"
"70828,14.04.2025,85:138:10089-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 15:18,14.04.2025 15:18:24,REAL,false"
"70829,14.04.2025,85:138:10089-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 15:20,14.04.2025 15:19:56,REAL,14.04.2025 15:20,14.04.2025 15:20:00,PROGNOSE,false"
"70830,14.04.2025,85:138:10089-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 15:21,14.04.2025 15:20:46,REAL,14.04.2025 15:21,14.04.2025 15:20:48,REAL,false"
"70831,14.04.2025,85:138:10089-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:21,14.04.2025 15:21:48,REAL,14.04.2025 15:21,14.04.2025 15:22:14,REAL,false"
"70890,14.04.2025,85:138:10092-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:34,14.04.2025 15:34:52,REAL,14.04.2025 15:34,14.04.2025 15:35:21,REAL,false"
"70891,14.04.2025,85:138:10092-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 15:35,14.04.2025 15:35:48,REAL,14.04.2025 15:35,14.04.2025 15:35:52,REAL,false"
"70892,14.04.2025,85:138:10092-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 15:36,14.04.2025 15:36:15,REAL,14.04.2025 15:36,14.04.2025 15:36:38,REAL,false"
"70893,14.04.2025,85:138:10092-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 15:41,14.04.2025 15:38:30,PROGNOSE,,,,false"
"70894,14.04.2025,85:138:10093-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 15:48,14.04.2025 15:48:28,REAL,false"
"70895,14.04.2025,85:138:10093-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 15:50,14.04.2025 15:49:55,REAL,14.04.2025 15:50,14.04.2025 15:50:30,REAL,false"
"70896,14.04.2025,85:138:10093-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 15:51,14.04.2025 15:50:59,REAL,14.04.2025 15:51,14.04.2025 15:51:04,REAL,false"
"70897,14.04.2025,85:138:10093-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 15:51,14.04.2025 15:51:40,REAL,14.04.2025 15:51,14.04.2025 15:52:02,REAL,false"
"70956,14.04.2025,85:138:10096-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 16:04,14.04.2025 16:04:02,REAL,14.04.2025 16:04,14.04.2025 16:04:07,REAL,false"
"70957,14.04.2025,85:138:10096-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 16:05,14.04.2025 16:04:36,REAL,14.04.2025 16:05,14.04.2025 16:05:30,REAL,false"
"70958,14.04.2025,85:138:10096-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 16:06,14.04.2025 16:05:54,REAL,14.04.2025 16:06,14.04.2025 16:06:21,REAL,false"
"70959,14.04.2025,85:138:10096-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 16:11,14.04.2025 16:07:29,REAL,,,,false"
"70960,14.04.2025,85:138:10097-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 16:18,14.04.2025 16:19:55,REAL,false"
"70961,14.04.2025,85:138:10097-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 16:20,14.04.2025 16:21:12,REAL,14.04.2025 16:20,14.04.2025 16:21:17,REAL,false"
"70962,14.04.2025,85:138:10097-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 16:21,14.04.2025 16:22:50,REAL,14.04.2025 16:21,14.04.2025 16:23:45,REAL,false"
"70963,14.04.2025,85:138:10097-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 16:21,14.04.2025 16:24:15,REAL,14.04.2025 16:21,14.04.2025 16:24:27,REAL,false"
"71022,14.04.2025,85:138:10100-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 16:34,14.04.2025 16:37:53,REAL,14.04.2025 16:34,14.04.2025 16:38:14,REAL,false"
"71023,14.04.2025,85:138:10100-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 16:35,14.04.2025 16:38:45,REAL,14.04.2025 16:35,14.04.2025 16:39:09,REAL,false"
"71024,14.04.2025,85:138:10100-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 16:36,14.04.2025 16:39:36,REAL,14.04.2025 16:36,14.04.2025 16:40:06,REAL,false"
"71025,14.04.2025,85:138:10100-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 16:41,14.04.2025 16:42:07,PROGNOSE,,,,false"
"71026,14.04.2025,85:138:10101-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 16:48,14.04.2025 16:49:36,REAL,false"
"71027,14.04.2025,85:138:10101-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 16:50,14.04.2025 16:50:50,REAL,14.04.2025 16:50,14.04.2025 16:51:19,REAL,false"
"71028,14.04.2025,85:138:10101-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 16:51,14.04.2025 16:51:48,REAL,14.04.2025 16:51,14.04.2025 16:52:12,REAL,false"
"71029,14.04.2025,85:138:10101-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 16:51,14.04.2025 16:52:45,REAL,14.04.2025 16:51,14.04.2025 16:53:20,REAL,false"
"71088,14.04.2025,85:138:10104-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 17:04,14.04.2025 17:06:40,REAL,14.04.2025 17:04,14.04.2025 17:07:07,REAL,false"
"71089,14.04.2025,85:138:10104-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 17:05,14.04.2025 17:07:39,REAL,14.04.2025 17:05,14.04.2025 17:08:07,REAL,false"
"71090,14.04.2025,85:138:10104-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 17:06,14.04.2025 17:08:32,REAL,14.04.2025 17:06,14.04.2025 17:08:39,REAL,false"
"71091,14.04.2025,85:138:10104-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 17:11,14.04.2025 17:10:40,PROGNOSE,,,,false"
"71092,14.04.2025,85:138:10105-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 17:18,14.04.2025 17:18:26,REAL,false"
"71093,14.04.2025,85:138:10105-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 17:20,14.04.2025 17:19:47,REAL,14.04.2025 17:20,14.04.2025 17:20:15,REAL,false"
"71094,14.04.2025,85:138:10105-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 17:21,14.04.2025 17:20:57,REAL,14.04.2025 17:21,14.04.2025 17:21:02,REAL,false"
"71095,14.04.2025,85:138:10105-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 17:21,14.04.2025 17:21:43,REAL,14.04.2025 17:21,14.04.2025 17:22:11,REAL,false"
"71154,14.04.2025,85:138:10108-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 17:34,14.04.2025 17:40:10,REAL,14.04.2025 17:34,14.04.2025 17:40:37,REAL,false"
"71155,14.04.2025,85:138:10108-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 17:35,14.04.2025 17:41:11,REAL,14.04.2025 17:35,14.04.2025 17:41:40,REAL,false"
"71156,14.04.2025,85:138:10108-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 17:36,14.04.2025 17:42:06,REAL,14.04.2025 17:36,14.04.2025 17:42:37,REAL,false"
"71157,14.04.2025,85:138:10108-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 17:41,14.04.2025 17:44:08,PROGNOSE,,,,false"
"71158,14.04.2025,85:138:10109-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 17:48,14.04.2025 17:50:32,REAL,false"
"71159,14.04.2025,85:138:10109-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 17:50,14.04.2025 17:51:33,REAL,14.04.2025 17:50,14.04.2025 17:51:43,REAL,false"
"71160,14.04.2025,85:138:10109-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 17:51,14.04.2025 17:52:06,REAL,14.04.2025 17:51,14.04.2025 17:52:10,REAL,false"
"71161,14.04.2025,85:138:10109-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 17:51,14.04.2025 17:52:47,REAL,14.04.2025 17:51,14.04.2025 17:53:20,REAL,false"
"71220,14.04.2025,85:138:10112-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 18:04,14.04.2025 18:09:17,REAL,14.04.2025 18:04,14.04.2025 18:09:41,REAL,false"
"71221,14.04.2025,85:138:10112-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 18:05,14.04.2025 18:10:14,REAL,14.04.2025 18:05,14.04.2025 18:10:19,REAL,false"
"71222,14.04.2025,85:138:10112-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 18:06,14.04.2025 18:10:42,REAL,14.04.2025 18:06,14.04.2025 18:11:12,REAL,false"
"71223,14.04.2025,85:138:10112-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",14.04.2025 18:11,14.04.2025 18:12:49,PROGNOSE,,,,false"
"71224,14.04.2025,85:138:10113-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8574041,""Buchs SG, Bahnhof"",,,,14.04.2025 18:18,14.04.2025 18:19:44,REAL,false"
"71225,14.04.2025,85:138:10113-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8591463,""Buchs SG, Sternstrasse"",14.04.2025 18:20,14.04.2025 18:21:05,REAL,14.04.2025 18:20,14.04.2025 18:21:09,REAL,false"
"71226,14.04.2025,85:138:10113-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8587569,""Buchs SG, Hightech Campus"",14.04.2025 18:21,14.04.2025 18:21:44,REAL,14.04.2025 18:21,14.04.2025 18:21:47,REAL,false"
"71227,14.04.2025,85:138:10113-0300,85:138,BOS/rtb,Bus Ostschweiz (Rheintal),Bus,85:138:300,300,,B,false,false,8588220,""Buchs SG, Langäulistrasse"",14.04.2025 18:21,14.04.2025 18:22:21,REAL,14.04.2025 18:21,14.04.2025 18:22:22,REAL,false"
